time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-12-04 16:30:00-05:00,MLTrader,29c1f6edbe8b46c6a88742b101c70cc7,BTC-USD,sell,limit,fill,1,day,0.0,1,stock,44085.578906250004,1.282,0.0
2023-12-06 09:30:00-05:00,MLTrader,433e43ec3f2b4e8fa34ebe1d71847da4,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 09:30:00-05:00,MLTrader,433e43ec3f2b4e8fa34ebe1d71847da4,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,43769.1328125,1.261,0.0
2023-12-11 08:30:00-05:00,MLTrader,6f225a3502da423f91ca65110469f9a2,BTC-USD,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-12-11 08:30:00-05:00,MLTrader,6580e083baa4424399c2418f282b1340,BTC-USD,sell,stop,fill,1,day,0.0,1,stock,41238.734375,1.261,0.0
2023-12-12 09:30:00-05:00,MLTrader,93bd99e54285484989bc49c4e7e83b1c,BTC-USD,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-12 09:30:00-05:00,MLTrader,93bd99e54285484989bc49c4e7e83b1c,BTC-USD,sell,market,fill,1,gtc,0.0,1,stock,41468.46484375,1.292,0.0
2023-12-12 10:30:00-05:00,MLTrader,7a98ceed5001469caecb4d8397c989b6,BTC-USD,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-12 10:30:00-05:00,MLTrader,d0b4b09bb17a4f86b21da453a81772b4,BTC-USD,buy,stop,fill,1,day,0.0,1,stock,42712.5187890625,1.292,0.0
2023-12-12 11:30:00-05:00,MLTrader,d49b238eedc64fc5b769b2c335f6303a,BTC-USD,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-12 11:30:00-05:00,MLTrader,d49b238eedc64fc5b769b2c335f6303a,BTC-USD,sell,market,fill,1,gtc,0.0,1,stock,41468.46484375,1.273,0.0
2023-12-12 12:30:00-05:00,MLTrader,965c313befd6466fb77a32e5925d044d,BTC-USD,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-12 12:30:00-05:00,MLTrader,d090e217581e41bb9e57466e724b6007,BTC-USD,buy,stop,fill,1,day,0.0,1,stock,42712.5187890625,1.273,0.0
2023-12-12 13:30:00-05:00,MLTrader,069a23a7f9874c6985217a58f42cf8eb,BTC-USD,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-12 13:30:00-05:00,MLTrader,069a23a7f9874c6985217a58f42cf8eb,BTC-USD,sell,market,fill,1,gtc,0.0,1,stock,41468.46484375,1.254,0.0
2023-12-12 14:30:00-05:00,MLTrader,400b7ad105d548429e9a36519ca55fcb,BTC-USD,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-12 14:30:00-05:00,MLTrader,e090afeb097345de8eba5d92ad9bc002,BTC-USD,buy,stop,fill,1,day,0.0,1,stock,42712.5187890625,1.254,0.0
2023-12-12 15:30:00-05:00,MLTrader,43a21fc873b5459b8eb89ba3c3a50d62,BTC-USD,sell,market,new,1,gtc,0.0,1,stock,,,
2023-12-12 15:30:00-05:00,MLTrader,43a21fc873b5459b8eb89ba3c3a50d62,BTC-USD,sell,market,fill,1,gtc,0.0,1,stock,41468.46484375,1.235,0.0
2023-12-12 16:30:00-05:00,MLTrader,d2f13fe17e034368a420873869b2d2d9,BTC-USD,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-12-12 16:30:00-05:00,MLTrader,e2b74961b7ce4930aff4941e0342e3d9,BTC-USD,buy,stop,fill,1,day,0.0,1,stock,42712.5187890625,1.235,0.0
2023-12-18 09:30:00-05:00,MLTrader,6bbe2a0710394589a59878e0362701c6,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-18 09:30:00-05:00,MLTrader,6bbe2a0710394589a59878e0362701c6,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,42641.51171875,1.183,0.0
