datetime,portfolio_value,cash,return
2022-05-02 09:30:00-04:00,100000.0,100000.0,
2022-05-02 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-02 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-02 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-02 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-02 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-02 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-02 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-03 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-03 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-03 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-03 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-03 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-03 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-03 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-03 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-04 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-04 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-04 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-04 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-04 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-04 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-04 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-04 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-05 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-05 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-05 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-05 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-05 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-05 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-05 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-05 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-06 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-06 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-06 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-06 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-06 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-06 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-06 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-06 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-09 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-09 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-09 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-09 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-09 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-09 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-09 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-09 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-10 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-10 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-10 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-10 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-10 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-10 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-10 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-10 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-11 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-11 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-11 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-11 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-11 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-11 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-11 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-11 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-12 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-12 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-12 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-12 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-12 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-12 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-12 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-12 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-13 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-13 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-13 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-13 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-13 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-13 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-13 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-13 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-16 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-16 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-16 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-16 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-16 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-16 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-16 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-16 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-17 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-17 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-17 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-17 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-17 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-17 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-17 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-17 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-18 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-18 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-18 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-18 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-18 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-18 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-18 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-18 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-19 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-19 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-19 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-19 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-19 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-19 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-19 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-19 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-20 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-20 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-20 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-20 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-20 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-20 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-20 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-20 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-23 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-23 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-23 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-23 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-23 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-23 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-23 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-23 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-24 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-24 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-24 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-24 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-24 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-24 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-24 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-24 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-25 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-25 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-25 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-25 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-25 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-25 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-25 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-25 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-26 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-26 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-26 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-26 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-26 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-26 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-26 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-26 16:30:00-04:00,100000.0,100000.0,0.0
2022-05-27 09:30:00-04:00,100000.0,100000.0,0.0
2022-05-27 10:30:00-04:00,100000.0,100000.0,0.0
2022-05-27 11:30:00-04:00,100000.0,100000.0,0.0
2022-05-27 12:30:00-04:00,100000.0,100000.0,0.0
2022-05-27 13:30:00-04:00,100000.0,100000.0,0.0
2022-05-27 14:30:00-04:00,100000.0,100000.0,0.0
2022-05-27 15:30:00-04:00,100000.0,100000.0,0.0
2022-05-27 16:30:00-04:00,100000.0,100000.0,0.0
