time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-03-10 09:30:00-04:00,MLTrader,c27acff87dcf4c20b6f20aec8f546ecb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-03-10 09:30:00-04:00,MLTrader,77156736f9b84653ba74797309812ea5,SPY,buy,stop,fill,1,day,0.0,1,stock,280.70001220703125,173.0,0.0
2020-04-13 09:30:00-04:00,MLTrader,55e5cdca47da4ee2a7db75c91816b289,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 09:30:00-04:00,MLTrader,55e5cdca47da4ee2a7db75c91816b289,SPY,sell,market,fill,1,gtc,0.0,1,stock,280.9800109863281,176.0,0.0
2020-04-14 09:30:00-04:00,MLTrader,63680d0c79f5460095758e6927091282,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-04-14 09:30:00-04:00,MLTrader,af552c0779d24fcaba71282407f7adf3,SPY,buy,stop,fill,1,day,0.0,1,stock,277.57000732421875,176.0,0.0
2020-04-27 09:30:00-04:00,MLTrader,c4903dd14e6a4ae49d2abd7258023441,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,c4903dd14e6a4ae49d2abd7258023441,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0199890136719,171.0,0.0
2020-06-15 09:30:00-04:00,MLTrader,670e8b2336f2443095e32fc3219d9c68,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,123a66f9d9b84419bbad1026e6834259,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,93a58fa0f99f4f8d9be070520a9659b8,SPY,sell,market,new,1,day,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,1759651abe894abf9f614340c5cf1e54,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,93a58fa0f99f4f8d9be070520a9659b8,SPY,sell,market,fill,1,day,0.0,1,stock,315.4800109863281,171.0,0.0
2020-06-15 09:30:00-04:00,MLTrader,1759651abe894abf9f614340c5cf1e54,SPY,sell,market,fill,1,gtc,0.0,1,stock,315.4800109863281,79.0,0.0
2020-06-16 09:30:00-04:00,MLTrader,af920f49250f4ef1b724476428400ac5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-16 09:30:00-04:00,MLTrader,d8d4d7e1fa50457fab0ab978ab5c92ad,SPY,buy,stop,fill,1,day,0.0,1,stock,314.07000732421875,79.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,ec467755e34e42daa8bb8b8e6153906c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,ec467755e34e42daa8bb8b8e6153906c,SPY,sell,market,fill,1,gtc,0.0,1,stock,313.489990234375,166.0,0.0
2020-06-23 09:30:00-04:00,MLTrader,adcc76f8aa9e4b9688ced1461f7bc7bf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-23 09:30:00-04:00,MLTrader,a470129d7fbe42a48ba9363bd4835c71,SPY,buy,stop,fill,1,day,0.0,1,stock,309.8399963378906,166.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,e2bc2d58288d4d20998f43df4e138bba,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,e2bc2d58288d4d20998f43df4e138bba,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,171.0,0.0
2020-08-05 09:30:00-04:00,MLTrader,54aa5b22971d438db411396e99bc018b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 09:30:00-04:00,MLTrader,54aa5b22971d438db411396e99bc018b,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4800109863281,79.0,0.0
2020-09-14 09:30:00-04:00,MLTrader,d3c60bc4a3be43ffa9007cbd4c30bf92,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,b6a975c5d8c14f9f9000359f8b6d8ff9,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,dcf7262ae80a41d38d21f028bf29ad19,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,439ea1c3dfb7483b911e63be08b357ce,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,620812a7824543ad91ebb341a412f90b,SPY,sell,market,new,1,day,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,5f36cf2c9b154ffa92726dd7930a24d9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,620812a7824543ad91ebb341a412f90b,SPY,sell,market,fill,1,day,0.0,1,stock,341.1199951171875,250.0,0.0
2020-09-14 09:30:00-04:00,MLTrader,5f36cf2c9b154ffa92726dd7930a24d9,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.1199951171875,38.0,0.0
2020-09-15 09:30:00-04:00,MLTrader,9ad576debd444fb9ba211f8813cf5977,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-15 09:30:00-04:00,MLTrader,856bc912894642eb9a3f8933b56832df,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-09-15 09:30:00-04:00,MLTrader,aea81e24045f4cd8a90de7e6770dd8f7,SPY,buy,stop,fill,1,day,0.0,1,stock,341.510009765625,38.0,0.0
2020-09-15 09:30:00-04:00,MLTrader,9ad576debd444fb9ba211f8813cf5977,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.510009765625,182.0,0.0
2020-09-16 09:30:00-04:00,MLTrader,9995689341514ae7afd0725ee1d6c13f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-09-16 09:30:00-04:00,MLTrader,02741cc7d1e74c9d87867ce66eefd914,SPY,buy,stop,fill,1,day,0.0,1,stock,333.55999755859375,182.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,5430a3a06dec4a69b09986da4c3f1c4b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,5430a3a06dec4a69b09986da4c3f1c4b,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,129.0,0.0
2021-07-17 09:30:00-04:00,MLTrader,751f68393e9f462d8b7fea4c33fe7884,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-07-17 09:30:00-04:00,MLTrader,b3ee4e83637c4522a1094e1615b57970,SPY,buy,stop,fill,1,day,0.0,1,stock,436.010009765625,129.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,640e9ad819dd4883aa33e33f143b4270,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,640e9ad819dd4883aa33e33f143b4270,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,126.0,0.0
2022-01-22 09:30:00-05:00,MLTrader,cc58211448b342dfa0142e314be277e2,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-01-22 09:30:00-05:00,MLTrader,4ae769f3c5724f0bb340ad704d3e2274,SPY,buy,stop,fill,1,day,0.0,1,stock,445.55999755859375,126.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,f8daebc9541a4076b10cbe23fffd9776,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,f8daebc9541a4076b10cbe23fffd9776,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,130.0,0.0
2022-03-05 09:30:00-05:00,MLTrader,5b2f4d7335294eef9e4524f309eaaeeb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-05 09:30:00-05:00,MLTrader,c9830f0548f446d883392024fd48e45a,SPY,buy,stop,fill,1,day,0.0,1,stock,431.75,130.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,cadb674a60b445278071a1ae55c3cd76,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,cadb674a60b445278071a1ae55c3cd76,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,129.0,0.0
2022-03-19 09:30:00-04:00,MLTrader,7407df76e73c40218eb45ad0bb8d455b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-19 09:30:00-04:00,MLTrader,595e7cfe6ff64a8281090832895f4eb5,SPY,buy,stop,fill,1,day,0.0,1,stock,438.0,129.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,7cc67cc5647a4f8d93e1360e7e4f9e57,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,7cc67cc5647a4f8d93e1360e7e4f9e57,SPY,sell,market,fill,1,gtc,0.0,1,stock,451.1600036621094,125.0,0.0
2022-03-25 09:30:00-04:00,MLTrader,a8a0e2d5570c43bf81a0bda460f491f3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-25 09:30:00-04:00,MLTrader,ef3f1cf5775b4f5396ffaa98e14013ee,SPY,buy,stop,fill,1,day,0.0,1,stock,451.1600036621094,125.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,905805683bdf487790d2623d2ce3f240,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,905805683bdf487790d2623d2ce3f240,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,129.0,0.0
2022-04-23 09:30:00-04:00,MLTrader,0baa53f6dcec444d8ef8fb2f1ccc2c85,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-23 09:30:00-04:00,MLTrader,3d8649ba139c4a928615b58bd82f4068,SPY,buy,stop,fill,1,day,0.0,1,stock,436.9100036621094,129.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,83715bbbabf44c86a5dafe03964bebd7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,83715bbbabf44c86a5dafe03964bebd7,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,133.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,b8b7ab9dea3e4d289e38b3bc0eb43ebc,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,3ebe4672deac4bc8b09397944b4a82fa,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,87b9ee92d025469fa07139984a237ce8,SPY,buy,stop,fill,1,day,0.0,1,stock,423.5899963378906,133.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,b8b7ab9dea3e4d289e38b3bc0eb43ebc,SPY,sell,market,fill,1,gtc,0.0,1,stock,423.5899963378906,199.0,0.0
2022-04-29 09:30:00-04:00,MLTrader,7fb441c6d47f456794109637165fe5cb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-04-29 09:30:00-04:00,MLTrader,b6adc12f538e42df874c8dd030249c20,SPY,buy,stop,fill,1,day,0.0,1,stock,423.5899963378906,199.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,ec9dab37f8f14a65969ca6252fafba92,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,ec9dab37f8f14a65969ca6252fafba92,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,142.0,0.0
2022-06-11 09:30:00-04:00,MLTrader,c316e377c2fd44c394ae86999cb2fd6f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-06-11 09:30:00-04:00,MLTrader,da3d74661b5b40bfad447b840e954b7c,SPY,buy,stop,fill,1,day,0.0,1,stock,394.8800048828125,142.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,4edabb6cdc4b4ebc8c5f7f0250c5cd8f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,4edabb6cdc4b4ebc8c5f7f0250c5cd8f,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,145.0,0.0
2022-07-15 09:30:00-04:00,MLTrader,ef8bb2ac6d9a4448b7aa5001755ffc71,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-07-15 09:30:00-04:00,MLTrader,1208d9d44a0b4c6ab62c7a11fcbcc271,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-07-15 09:30:00-04:00,MLTrader,96b5cbc76da5443a83769dced0570b14,SPY,sell,market,new,1,day,0.0,1,stock,,,
2022-07-15 09:30:00-04:00,MLTrader,d61b836402614423bbaeb7a8add0bfa6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-07-15 09:30:00-04:00,MLTrader,96b5cbc76da5443a83769dced0570b14,SPY,sell,market,fill,1,day,0.0,1,stock,382.54998779296875,145.0,0.0
2022-07-15 09:30:00-04:00,MLTrader,d61b836402614423bbaeb7a8add0bfa6,SPY,sell,market,fill,1,gtc,0.0,1,stock,382.54998779296875,74.0,0.0
2022-07-16 09:30:00-04:00,MLTrader,5db2feb368dd4471a62e8f7472fa7f56,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-16 09:30:00-04:00,MLTrader,4414e7ac89cc47dd97eae665e09aecf8,SPY,buy,stop,fill,1,day,0.0,1,stock,382.54998779296875,74.0,0.0
2022-09-07 09:30:00-04:00,MLTrader,4d9f1617611042e3a858057eb45be132,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-07 09:30:00-04:00,MLTrader,4d9f1617611042e3a858057eb45be132,SPY,sell,market,fill,1,gtc,0.0,1,stock,395.3900146484375,141.0,0.0
2022-09-08 09:30:00-04:00,MLTrader,cf8b428871ed40c5bdd0640f2c5fe554,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,7990560b097246e89e7a7fbcad83f41a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,931f2ede8a96404890b22d25531419f3,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,241303e378664552891f401541bcce50,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,931f2ede8a96404890b22d25531419f3,SPY,buy,market,fill,1,day,0.0,1,stock,402.739990234375,141.0,0.0
2022-09-08 09:30:00-04:00,MLTrader,241303e378664552891f401541bcce50,SPY,buy,market,fill,1,gtc,0.0,1,stock,402.739990234375,208.0,0.0
2022-09-12 09:30:00-04:00,MLTrader,277f6aaa526e436aa540bd520cd45bee,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-12 09:30:00-04:00,MLTrader,277f6aaa526e436aa540bd520cd45bee,SPY,buy,market,fill,1,gtc,0.0,1,stock,401.8299865722656,34.0,0.0
2022-09-16 09:30:00-04:00,MLTrader,c81ce86dacd642b99fa822272b49bd86,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,d625e8ff02674ce9914123baeab109bb,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,d6ed4da1b8b74007bfc820ebd274f2ac,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,1720032cb60b419086188391ca0b544d,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,28bc2139f39c49cfb179cc28bc75e5ed,SPY,sell,market,new,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,7f700f7ef033477bba0d2c237525760d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,28bc2139f39c49cfb179cc28bc75e5ed,SPY,sell,market,fill,1,day,0.0,1,stock,384.1400146484375,242.0,0.0
2022-09-16 09:30:00-04:00,MLTrader,7f700f7ef033477bba0d2c237525760d,SPY,sell,market,fill,1,gtc,0.0,1,stock,384.1400146484375,17.0,0.0
2022-09-17 09:30:00-04:00,MLTrader,77e8cd51a67f4c28b650054e3fb3a297,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-17 09:30:00-04:00,MLTrader,446ee02ddc964d408846c28b53b36d32,SPY,buy,stop,fill,1,day,0.0,1,stock,384.1400146484375,17.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,cd7ccc398e2a449f95db109114f6f9bb,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,cd7ccc398e2a449f95db109114f6f9bb,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,146.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,d896548a370c458caf21bb6eddf4eea7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,44187917c53540a3890187a1d73e5ae5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,4899c012678c4273894f20cd3077ca6c,SPY,buy,stop,fill,1,day,0.0,1,stock,366.80999755859375,146.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,d896548a370c458caf21bb6eddf4eea7,SPY,sell,market,fill,1,gtc,0.0,1,stock,366.80999755859375,217.0,0.0
2022-09-29 09:30:00-04:00,MLTrader,d8a93ce89bca434780d16d83cdae4527,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-29 09:30:00-04:00,MLTrader,7ab8aafcc0bd4d05911da5f59aa34a3b,SPY,buy,stop,fill,1,day,0.0,1,stock,361.79998779296875,217.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,c83bb220a45d42059a422d4fbf6945af,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,c83bb220a45d42059a422d4fbf6945af,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,137.0,0.0
2023-01-20 09:30:00-05:00,MLTrader,f900d5dce69a444aa9220b693e1bcbc1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-20 09:30:00-05:00,MLTrader,a8915c434d124092809ffa0bee88b728,SPY,buy,stop,fill,1,day,0.0,1,stock,390.1000061035156,137.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,88949c2d931f4ac1b955641dd10ee406,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,88949c2d931f4ac1b955641dd10ee406,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,130.0,0.0
2023-04-11 09:30:00-04:00,MLTrader,ad34561a43564df59ea568fe27d0b83d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-04-11 09:30:00-04:00,MLTrader,6d7248d251904ac2844ebf34bf7399a7,SPY,buy,stop,fill,1,day,0.0,1,stock,411.8699951171875,130.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,6f5d4a4f2a264662af886386fc9c7456,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,6f5d4a4f2a264662af886386fc9c7456,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,125.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,ae29ede35a604a67a1bd81a8843d4d31,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,964f4e399f144b1091545f5ec210b631,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,e8d6b1d720a649a583c4a240bd5f3cde,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,351d07e83de04c7a92870dae533c2768,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,e8d6b1d720a649a583c4a240bd5f3cde,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,125.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,351d07e83de04c7a92870dae533c2768,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,61.0,0.0
2023-06-13 09:30:00-04:00,MLTrader,883956f1d4734eecb1de9c18cb51ca78,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-13 09:30:00-04:00,MLTrader,d40a61f60f6f4c45ad20ae83bdb7fa33,SPY,buy,stop,fill,1,day,0.0,1,stock,437.010009765625,61.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,4483c17a6c254cf0aeeeda374ca5ba99,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,4483c17a6c254cf0aeeeda374ca5ba99,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,122.0,0.0
2023-06-30 09:30:00-04:00,MLTrader,fb7b3f32105a4caf8fd4ded3b7c7da71,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-30 09:30:00-04:00,MLTrader,84bac7b01c2047bab4b7ca7c042459cf,SPY,buy,stop,fill,1,day,0.0,1,stock,441.44000244140625,122.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,f04ac6f6e1994d3d8d293f9d124f6150,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,f04ac6f6e1994d3d8d293f9d124f6150,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,119.0,0.0
2023-08-02 09:30:00-04:00,MLTrader,76d0410b18964e859f5c0455bcd1f77f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-02 09:30:00-04:00,MLTrader,b40de1cd9dfb490b9a69b32033260f68,SPY,buy,stop,fill,1,day,0.0,1,stock,448.0400085449219,119.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,d6dc3518cc55410c9031dc968c85e4e4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,d6dc3518cc55410c9031dc968c85e4e4,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,122.0,0.0
2023-08-12 09:30:00-04:00,MLTrader,320a8af2671d495d977fcce7b22dede8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-12 09:30:00-04:00,MLTrader,5d6cf217badb4ad5a7183e5cf89c494d,SPY,buy,stop,fill,1,day,0.0,1,stock,443.9700012207031,122.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,2b19f3b33f0540e9a5d354ad1225ceac,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,2b19f3b33f0540e9a5d354ad1225ceac,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,122.0,0.0
2023-08-22 09:30:00-04:00,MLTrader,803a237e32144938915fb3015cae7725,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-08-22 09:30:00-04:00,MLTrader,d6d13a5fd7f845b0a7ad75f335b96f91,SPY,buy,stop,fill,1,day,0.0,1,stock,439.25,122.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,01f6e76ac6c9443684eb7c98c25de524,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,01f6e76ac6c9443684eb7c98c25de524,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,122.0,0.0
2023-09-09 09:30:00-04:00,MLTrader,db24f1e7174e4015a8b89e4bbf837b2a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-09-09 09:30:00-04:00,MLTrader,994f39c4d1e2489eac1f01b055bddf60,SPY,buy,stop,fill,1,day,0.0,1,stock,444.8999938964844,122.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,d9ec29c7646f4738b90bd5ade8f6b1e6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,d9ec29c7646f4738b90bd5ade8f6b1e6,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,125.0,0.0
2023-11-03 09:30:00-04:00,MLTrader,e7d84cf363954350a4072bd514285409,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-03 09:30:00-04:00,MLTrader,c23eb19482034d0e841b45c8b0e6db45,SPY,buy,stop,fill,1,day,0.0,1,stock,433.1400146484375,125.0,0.0
