time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-12-04 09:30:00-05:00,MLTrader,1fd6e13154e345d183f2e0f55f78e861,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 09:30:00-05:00,MLTrader,1fd6e13154e345d183f2e0f55f78e861,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,41986.265625,1.191,0.0
2023-12-04 10:30:00-05:00,MLTrader,178e13d723c0468d971de31cc9f63f0f,BTC-USD,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-12-04 10:30:00-05:00,MLTrader,b90f1f1919ad45dea3dbe874f0c81ade,BTC-USD,sell,limit,fill,1,day,0.0,1,stock,44085.578906250004,1.191,0.0
2023-12-04 11:30:00-05:00,MLTrader,00e7c4ac9db34a8cbd023c7622abf318,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 11:30:00-05:00,MLTrader,00e7c4ac9db34a8cbd023c7622abf318,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,41986.265625,1.221,0.0
2023-12-04 12:30:00-05:00,MLTrader,86bdcb9a71b7433fabe25739b33207b4,BTC-USD,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-12-04 12:30:00-05:00,MLTrader,b0508f723dcf4b0dbb4c0f7129f1c531,BTC-USD,sell,limit,fill,1,day,0.0,1,stock,44085.578906250004,1.221,0.0
2023-12-04 13:30:00-05:00,MLTrader,1da7069cbeba43d9bec98efa48e426b4,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 13:30:00-05:00,MLTrader,1da7069cbeba43d9bec98efa48e426b4,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,41986.265625,1.251,0.0
2023-12-04 14:30:00-05:00,MLTrader,0128d21c52da4719b9a655f498a322e1,BTC-USD,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-12-04 14:30:00-05:00,MLTrader,04f051e617634246af6f396ae939a80c,BTC-USD,sell,limit,fill,1,day,0.0,1,stock,44085.578906250004,1.251,0.0
2023-12-04 15:30:00-05:00,MLTrader,7a2c259dbe28482c97248aafeccc2c60,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-04 15:30:00-05:00,MLTrader,7a2c259dbe28482c97248aafeccc2c60,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,41986.265625,1.282,0.0
2023-12-04 16:30:00-05:00,MLTrader,89d19706d2124a92bbdf15f9e45917f7,BTC-USD,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-12-04 16:30:00-05:00,MLTrader,5a67d075de3a4a72806be7c1c28923c9,BTC-USD,sell,limit,fill,1,day,0.0,1,stock,44085.578906250004,1.282,0.0
2023-12-06 09:30:00-05:00,MLTrader,7c3da80312d54a77900ea13755affd0d,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-06 09:30:00-05:00,MLTrader,7c3da80312d54a77900ea13755affd0d,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,43769.1328125,1.261,0.0
2023-12-11 08:30:00-05:00,MLTrader,5b1e6db3a5e24efcbaddb48c4c4d0fa7,BTC-USD,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-12-11 08:30:00-05:00,MLTrader,029fb8e3c5eb4a85a1a278c4dd542b42,BTC-USD,sell,stop,fill,1,day,0.0,1,stock,41238.734375,1.261,0.0
2023-12-18 09:30:00-05:00,MLTrader,cc0605b4be434159afab4a83148d97d0,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-18 09:30:00-05:00,MLTrader,cc0605b4be434159afab4a83148d97d0,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,42641.51171875,1.257,0.0
