datetime,portfolio_value,cash,return
2022-02-01 09:30:00-05:00,100000.0,100000.0,
2022-02-01 10:30:00-05:00,100000.0,100000.0,0.0
2022-02-01 11:30:00-05:00,100000.0,100000.0,0.0
2022-02-01 12:30:00-05:00,100000.0,100000.0,0.0
2022-02-01 13:30:00-05:00,100000.0,100000.0,0.0
2022-02-01 14:30:00-05:00,100000.0,100000.0,0.0
2022-02-01 15:30:00-05:00,100000.0,100000.0,0.0
2022-02-01 16:30:00-05:00,100000.0,100000.0,0.0
2022-02-02 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-02 10:30:00-05:00,100000.0,100000.0,0.0
2022-02-02 11:30:00-05:00,100000.0,100000.0,0.0
2022-02-02 12:30:00-05:00,100000.0,100000.0,0.0
2022-02-02 13:30:00-05:00,100000.0,100000.0,0.0
2022-02-02 14:30:00-05:00,100000.0,100000.0,0.0
2022-02-02 15:30:00-05:00,100000.0,100000.0,0.0
2022-02-02 16:30:00-05:00,100000.0,100000.0,0.0
2022-02-03 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-03 10:30:00-05:00,100000.0,100000.0,0.0
2022-02-03 11:30:00-05:00,100000.0,100000.0,0.0
2022-02-03 12:30:00-05:00,100000.0,100000.0,0.0
2022-02-03 13:30:00-05:00,100000.0,100000.0,0.0
2022-02-03 14:30:00-05:00,100000.0,100000.0,0.0
2022-02-03 15:30:00-05:00,100000.0,100000.0,0.0
2022-02-03 16:30:00-05:00,100000.0,100000.0,0.0
2022-02-04 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-04 10:30:00-05:00,100000.0,100000.0,0.0
2022-02-04 11:30:00-05:00,100000.0,100000.0,0.0
2022-02-04 12:30:00-05:00,100000.0,100000.0,0.0
2022-02-04 13:30:00-05:00,100000.0,100000.0,0.0
2022-02-04 14:30:00-05:00,100000.0,100000.0,0.0
2022-02-04 15:30:00-05:00,100000.0,100000.0,0.0
2022-02-04 16:30:00-05:00,100000.0,100000.0,0.0
2022-02-07 09:30:00-05:00,100000.0,100000.0,0.0
2022-02-07 10:30:00-05:00,100000.0,100000.0,0.0
2022-02-07 11:30:00-05:00,100000.0,100000.0,0.0
2022-02-07 12:30:00-05:00,100000.0,100000.0,0.0
2022-02-07 13:30:00-05:00,100000.0,100000.0,0.0
2022-02-07 14:30:00-05:00,100000.0,100000.0,0.0
