datetime,portfolio_value,cash,return
2023-12-01 09:30:00-05:00,100000.0,100000.0,
2023-12-02 09:30:00-05:00,100000.0,100000.0,0.0
2023-12-04 09:30:00-05:00,100000.0,100000.0,0.0
2023-12-05 09:30:00-05:00,102093.7578125,58013.734375,0.020937578125000078
2023-12-06 09:30:00-05:00,101782.8671875,58013.734375,-0.003045148221216043
2023-12-07 09:30:00-05:00,100830.875,14244.6015625,-0.0093531673237921
2023-12-08 09:30:00-05:00,102604.640625,14244.6015625,0.017591492933092256
2023-12-09 09:30:00-05:00,101701.3671875,14244.6015625,-0.008803436491740091
2023-12-11 09:30:00-05:00,96722.0703125,55483.3359375,-0.04895997972003663
2023-12-12 09:30:00-05:00,96951.80078125,55483.3359375,0.0023751607880988512
2023-12-13 09:30:00-05:00,95536.00390625,138420.265625,-0.01460310034049217
2023-12-14 09:30:00-05:00,95392.015625,138420.265625,-0.001507162487048297
2023-12-15 09:30:00-05:00,96482.5234375,138420.265625,0.01143185627596921
2023-12-16 09:30:00-05:00,96184.15625,138420.265625,-0.003092448008921278
2023-12-18 09:30:00-05:00,95778.75390625,138420.265625,-0.004214855747097124
2023-12-19 09:30:00-05:00,95018.33203125,10495.73046875,-0.007939358615422276
2023-12-20 09:30:00-05:00,97791.98046875,10495.73046875,0.029190666455687575
2023-12-21 09:30:00-05:00,98233.70703125,10495.73046875,0.004517001909386087
2023-12-22 09:30:00-05:00,98520.12890625,10495.73046875,0.0029157188877020346
2023-12-23 09:30:00-05:00,97952.46484375,10495.73046875,-0.005761909457509762
2023-12-26 09:30:00-05:00,95532.66796875,10495.73046875,-0.024703787483653095
2023-12-27 09:30:00-05:00,97432.12890625,10495.73046875,0.019882841941788243
2023-12-28 09:30:00-05:00,95725.01953125,10495.73046875,-0.017521010719601438
2023-12-29 09:30:00-05:00,94679.23828125,10495.73046875,-0.010924847601191612
2023-12-30 09:30:00-05:00,94799.92578125,10495.73046875,0.0012746986793608084
