datetime,portfolio_value,cash,return
2022-06-01 09:30:00-04:00,100000.0,100000.0,
2022-06-01 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-01 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-01 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-01 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-01 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-01 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-01 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-02 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-02 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-02 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-02 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-02 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-02 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-02 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-02 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-03 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-03 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-03 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-03 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-03 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-03 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-03 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-03 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-06 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-06 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-06 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-06 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-06 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-06 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-06 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-06 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-07 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-07 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-07 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-07 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-07 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-07 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-07 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-07 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-08 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-08 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-08 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-08 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-08 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-08 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-08 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-08 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-09 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-09 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-09 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-09 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-09 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-09 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-09 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-09 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-10 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-10 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-10 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-10 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-10 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-10 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-10 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-10 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-13 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-13 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-13 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-13 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-13 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-13 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-13 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-13 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-14 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-14 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-14 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-14 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-14 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-14 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-14 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-14 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-15 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-15 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-15 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-15 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-15 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-15 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-15 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-15 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-16 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-16 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-16 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-16 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-16 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-16 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-16 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-16 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-17 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-17 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-17 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-17 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-17 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-17 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-17 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-17 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-21 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-21 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-21 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-21 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-21 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-21 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-21 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-21 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-22 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-22 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-22 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-22 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-22 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-22 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-22 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-22 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-23 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-23 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-23 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-23 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-23 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-23 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-23 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-23 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-24 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-24 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-24 11:30:00-04:00,100000.0,100000.0,0.0
2022-06-24 12:30:00-04:00,100000.0,100000.0,0.0
2022-06-24 13:30:00-04:00,100000.0,100000.0,0.0
2022-06-24 14:30:00-04:00,100000.0,100000.0,0.0
2022-06-24 15:30:00-04:00,100000.0,100000.0,0.0
2022-06-24 16:30:00-04:00,100000.0,100000.0,0.0
2022-06-27 09:30:00-04:00,100000.0,100000.0,0.0
2022-06-27 10:30:00-04:00,100000.0,100000.0,0.0
2022-06-27 11:30:00-04:00,100000.0,100000.0,0.0
