datetime,portfolio_value,cash,return
2023-02-01 09:30:00-05:00,100000.0,100000.0,
2023-02-01 10:30:00-05:00,100000.0,100000.0,0.0
2023-02-01 11:30:00-05:00,100000.0,100000.0,0.0
2023-02-01 12:30:00-05:00,100000.0,100000.0,0.0
2023-02-01 13:30:00-05:00,100000.0,100000.0,0.0
2023-02-01 14:30:00-05:00,100000.0,100000.0,0.0
2023-02-01 15:30:00-05:00,100000.0,100000.0,0.0
2023-02-01 16:30:00-05:00,100000.0,100000.0,0.0
2023-02-02 09:30:00-05:00,100000.0,100000.0,0.0
2023-02-02 10:30:00-05:00,100000.0,100000.0,0.0
2023-02-02 11:30:00-05:00,100000.0,100000.0,0.0
2023-02-02 12:30:00-05:00,100000.0,100000.0,0.0
2023-02-02 13:30:00-05:00,100000.0,100000.0,0.0
2023-02-02 14:30:00-05:00,100000.0,100000.0,0.0
2023-02-02 15:30:00-05:00,100000.0,100000.0,0.0
2023-02-02 16:30:00-05:00,100000.0,100000.0,0.0
2023-02-03 09:30:00-05:00,100000.0,100000.0,0.0
2023-02-03 10:30:00-05:00,100000.0,100000.0,0.0
2023-02-03 11:30:00-05:00,100000.0,100000.0,0.0
2023-02-03 12:30:00-05:00,100000.0,100000.0,0.0
2023-02-03 13:30:00-05:00,100000.0,100000.0,0.0
2023-02-03 14:30:00-05:00,100000.0,100000.0,0.0
2023-02-03 15:30:00-05:00,100000.0,100000.0,0.0
2023-02-03 16:30:00-05:00,100000.0,100000.0,0.0
2023-02-06 09:30:00-05:00,100000.0,100000.0,0.0
2023-02-06 10:30:00-05:00,100000.0,100000.0,0.0
2023-02-06 11:30:00-05:00,100000.0,100000.0,0.0
2023-02-06 12:30:00-05:00,100000.0,100000.0,0.0
2023-02-06 13:30:00-05:00,100000.0,100000.0,0.0
2023-02-06 14:30:00-05:00,100000.0,100000.0,0.0
2023-02-06 15:30:00-05:00,100000.0,100000.0,0.0
2023-02-06 16:30:00-05:00,100000.0,100000.0,0.0
2023-02-07 09:30:00-05:00,100000.0,100000.0,0.0
2023-02-07 10:30:00-05:00,100000.0,100000.0,0.0
2023-02-07 11:30:00-05:00,100000.0,100000.0,0.0
2023-02-07 12:30:00-05:00,100000.0,100000.0,0.0
2023-02-07 13:30:00-05:00,100000.0,100000.0,0.0
2023-02-07 14:30:00-05:00,100000.0,100000.0,0.0
2023-02-07 15:30:00-05:00,100000.0,100000.0,0.0
2023-02-07 16:30:00-05:00,100000.0,100000.0,0.0
2023-02-08 09:30:00-05:00,100000.0,100000.0,0.0
2023-02-08 10:30:00-05:00,100000.0,100000.0,0.0
2023-02-08 11:30:00-05:00,100000.0,100000.0,0.0
2023-02-08 12:30:00-05:00,100000.0,100000.0,0.0
2023-02-08 13:30:00-05:00,100000.0,100000.0,0.0
2023-02-08 14:30:00-05:00,100000.0,100000.0,0.0
2023-02-08 15:30:00-05:00,100000.0,100000.0,0.0
2023-02-08 16:30:00-05:00,100000.0,100000.0,0.0
2023-02-09 09:30:00-05:00,100000.0,100000.0,0.0
2023-02-09 10:30:00-05:00,100000.0,49990.8385703125,0.0
2023-02-09 11:30:00-05:00,100000.0,49990.8385703125,0.0
2023-02-09 12:30:00-05:00,100000.0,49990.8385703125,0.0
