time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-02-09 09:30:00-05:00,MLTrader,a8714548e05741a48fb66fb1cc618810,BTC-USD,buy,market,new,1,gtc,0.0,1,stock,,,
2023-02-09 09:30:00-05:00,MLTrader,a8714548e05741a48fb66fb1cc618810,BTC-USD,buy,market,fill,1,gtc,0.0,1,stock,21819.005859375,2.292,0.0
